plant1_train.mea_ddhr,plant1_train.tem_in_loc1,plant1_train.hum_in_loc1,plant1_train.tem_coil_loc1,plant1_train.tem_in_loc2,plant1_train.hum_in_loc2,plant1_train.tem_coil_loc2,plant1_train.tem_in_loc3,plant1_train.hum_in_loc3,plant1_train.tem_coil_loc3,plant1_train.tem_out_loc1,plant1_train.hum_out_loc1,temp_24,hum_24,temp_48,hum_48,plant1_train.cond_loc1,plant1_train.cond_loc2,plant1_train.cond_loc3
2016-05-12 18:00:00,23.0,50.0,22.0,23.0,48.0,19.0,22.0,50.0,19.0,20.0,54.0,19.9,45,22.4,62,0.0,0.0,0.0
2016-05-12 21:00:00,22.0,54.0,20.0,22.0,54.0,19.0,21.0,56.0,18.0,18.0,66.0,16.200001,55,18.200001,68,0.0,0.0,0.0
2016-05-13 12:00:00,21.0,48.0,18.0,21.0,48.0,19.0,19.0,54.0,19.0,18.0,46.0,21.9,32,16.799999,58,0.0,0.0,0.0
2016-05-13 15:00:00,22.0,41.0,21.0,22.0,40.0,20.0,21.0,46.0,19.0,19.0,39.0,24.6,34,21.200001,49,0.0,0.0,0.0
2016-05-13 18:00:00,22.0,30.0,21.0,21.0,28.0,19.0,21.0,32.0,19.0,19.0,32.0,22.1,38,24.1,60,0.0,0.0,0.0
2016-05-13 21:00:00,21.0,38.0,21.0,20.0,38.0,18.0,19.0,44.0,18.0,17.0,52.0,18.0,59,22.4,75,0.0,0.0,0.0
2016-05-14 12:00:00,22.0,34.0,20.0,22.0,36.0,20.0,22.0,37.0,20.0,23.0,30.0,22.200001,48,14.9,70,0.0,0.0,0.0
2016-05-14 15:00:00,25.0,30.0,22.0,24.0,27.0,20.0,23.0,32.0,20.0,24.0,27.0,24.200001,60,17.1,48,0.0,0.0,0.0
2016-05-14 18:00:00,24.0,42.0,23.0,23.0,40.0,20.0,22.0,46.0,20.0,19.0,58.0,18.700001,77,19.200001,45,0.0,0.0,0.0
2016-05-14 21:00:00,23.0,44.0,22.0,22.0,46.0,20.0,21.0,50.0,19.0,18.0,54.0,15.6,91,17.4,42,0.0,0.0,0.0
2016-05-15 12:00:00,24.0,50.0,22.0,24.0,49.0,21.0,23.0,50.0,21.0,25.0,39.0,18.299999,48,17.799999,53,0.0,0.0,0.0
2016-05-15 15:00:00,24.0,54.0,22.0,24.0,52.0,21.0,23.0,56.0,21.0,25.0,50.0,19.700001,38,22.299999,35,0.0,0.0,0.0
2016-05-15 18:00:00,24.0,80.0,23.0,23.0,79.0,21.0,23.0,80.0,20.0,21.0,81.0,17.799999,43,24.799999,34,0.0,0.0,1.0
2016-05-15 21:00:00,21.0,64.0,20.0,21.0,68.0,20.0,19.0,69.0,19.0,14.0,84.0,13.2,67,21.799999,38,0.0,0.0,0.0
2016-05-16 12:00:00,21.0,44.0,20.0,21.0,44.0,20.0,20.0,47.0,19.0,20.0,37.0,22.299999,47,19.9,63,0.0,0.0,0.0
2016-05-16 15:00:00,22.0,36.0,21.0,22.0,35.0,20.0,21.0,39.0,20.0,20.0,35.0,25.0,42,24.0,38,0.0,0.0,0.0
2016-05-16 18:00:00,23.0,29.0,22.0,23.0,27.0,20.0,22.0,31.0,20.0,21.0,27.0,23.0,44,26.700001,29,0.0,0.0,0.0
2016-05-16 21:00:00,22.0,37.0,21.0,22.0,34.0,20.0,21.0,38.0,19.0,18.0,44.0,16.6,68,23.799999,38,0.0,0.0,0.0
2016-05-17 12:00:00,21.0,47.0,19.0,20.0,46.0,19.0,19.0,47.0,19.0,18.0,62.0,24.0,32,22.5,43,0.0,0.0,0.0
2016-05-17 15:00:00,24.0,44.0,22.0,23.0,40.0,19.0,22.0,42.0,20.0,23.0,30.0,26.9,28,27.0,27,0.0,0.0,0.0
2016-05-17 18:00:00,25.0,44.0,23.0,24.0,45.0,20.0,23.0,49.0,20.0,20.0,56.0,24.799999,23,28.799999,23,0.0,0.0,0.0
2016-05-17 21:00:00,24.0,45.0,22.0,23.0,47.0,20.0,22.0,51.0,20.0,20.0,56.0,18.0,47,26.6,28,0.0,0.0,0.0
2016-05-18 12:00:00,24.0,42.0,21.0,23.0,48.0,20.0,23.0,49.0,21.0,24.0,36.0,27.799999,23,21.299999,51,0.0,0.0,0.0
2016-05-18 15:00:00,26.0,34.0,23.0,26.0,30.0,23.0,24.0,34.0,21.0,24.0,30.0,29.0,19,27.1,27,0.0,0.0,0.0
2016-05-18 18:00:00,26.0,31.0,25.0,27.0,27.0,21.0,25.0,31.0,22.0,25.0,29.0,26.799999,29,28.1,26,0.0,0.0,0.0
2016-05-18 21:00:00,25.0,32.0,24.0,24.0,31.0,21.0,23.0,35.0,20.0,22.0,37.0,20.700001,38,24.6,27,0.0,0.0,0.0
2016-05-19 12:00:00,24.0,42.0,22.0,25.0,41.0,21.0,24.0,40.0,20.0,26.0,42.0,26.200001,31,22.799999,36,0.0,0.0,0.0
2016-05-19 15:00:00,27.0,38.0,26.0,27.0,32.0,22.0,26.0,36.0,22.0,28.0,28.0,28.5,27,26.4,22,0.0,0.0,0.0
2016-05-19 18:00:00,28.0,33.0,25.0,28.0,27.0,23.0,27.0,31.0,23.0,28.0,27.0,24.799999,26,28.1,25,0.0,0.0,0.0
2016-05-19 21:00:00,27.0,32.0,26.0,26.0,30.0,23.0,25.0,34.0,22.0,25.0,30.0,19.4,51,25.4,20,0.0,0.0,0.0
2016-05-20 12:00:00,25.4,46.0,25.0,25.0,45.0,22.0,24.0,47.0,22.0,28.0,32.0,26.9,17,23.6,30,0.0,0.0,0.0
2016-05-20 15:00:00,28.0,35.0,26.0,27.0,34.0,23.0,26.0,37.0,23.0,28.0,31.0,29.0,15,28.1,23,0.0,0.0,0.0
2016-05-20 18:00:00,27.0,40.0,24.0,26.0,41.0,23.0,25.0,43.0,22.0,22.0,50.0,28.1,15,29.200001,22,0.0,0.0,0.0
2016-05-20 21:00:00,26.0,44.0,24.0,24.0,50.0,23.0,24.0,51.0,22.0,22.0,60.0,20.9,42,28.0,23,0.0,0.0,0.0
2016-05-21 12:00:00,26.0,25.0,24.0,25.0,28.0,25.0,23.0,29.0,22.0,25.0,10.0,27.1,16,23.9,36,0.0,0.0,0.0
2016-05-21 15:00:00,28.0,10.0,26.0,27.0,8.0,24.0,25.0,9.0,23.0,28.0,10.0,29.1,12,27.700001,24,0.0,0.0,0.0
2016-05-21 18:00:00,29.0,10.0,26.0,29.0,10.0,24.0,28.0,10.0,24.0,29.0,10.0,27.6,22,27.5,37,0.0,0.0,0.0
2016-05-21 21:00:00,28.0,26.0,25.0,26.0,26.0,24.0,26.0,26.0,23.0,25.0,33.0,21.6,45,24.6,47,0.0,0.0,0.0
2016-05-22 12:00:00,27.0,33.0,24.0,26.0,32.0,24.0,25.0,36.0,23.0,28.0,27.0,27.5,33,18.1,90,0.0,0.0,0.0
2016-05-22 15:00:00,29.0,27.0,26.0,28.0,24.0,24.0,27.0,29.0,24.0,29.0,24.0,27.0,39,18.299999,89,0.0,0.0,0.0
2016-05-22 18:00:00,30.0,23.0,28.0,29.0,10.0,25.0,28.0,24.0,25.0,29.0,22.0,23.799999,49,18.299999,81,0.0,0.0,0.0
2016-05-22 21:00:00,27.0,31.0,27.0,25.0,35.0,24.0,25.0,37.0,23.0,21.0,46.0,20.0,62,17.200001,73,0.0,0.0,0.0
2016-05-23 12:00:00,27.0,42.0,26.0,25.0,43.0,24.0,25.0,46.0,24.0,29.0,33.0,18.299999,90,18.0,80,0.0,0.0,0.0
2016-05-23 15:00:00,28.0,37.0,27.0,27.0,36.0,24.0,27.0,35.0,24.0,28.0,33.0,19.200001,80,22.200001,59,0.0,0.0,0.0
2016-05-23 18:00:00,28.0,33.0,26.0,27.0,34.0,24.0,26.0,36.0,24.0,26.0,35.0,19.299999,74,24.1,48,0.0,0.0,0.0
2016-05-23 21:00:00,25.0,46.0,24.0,23.0,52.0,23.0,23.0,52.0,22.0,20.0,64.0,16.4,82,22.299999,57,0.0,0.0,0.0
2016-05-24 12:00:00,21.0,70.0,23.0,21.0,70.0,22.0,20.0,74.0,21.0,17.0,75.0,22.4,56,18.200001,79,0.0,0.0,0.0
2016-05-24 15:00:00,22.0,67.0,23.0,21.0,66.0,22.0,20.0,70.0,21.0,18.0,67.0,24.1,49,21.5,78,0.0,0.0,0.0
2016-05-24 18:00:00,23.0,60.0,23.0,22.0,62.0,22.0,21.0,66.0,21.0,17.0,75.0,22.0,59,22.799999,73,0.0,0.0,0.0
2016-05-24 21:00:00,23.0,57.0,22.0,21.0,60.0,22.0,20.0,64.0,21.0,17.0,66.0,17.700001,79,20.5,72,0.0,0.0,0.0
2016-05-25 12:00:00,23.0,62.0,23.0,22.0,62.0,21.0,22.0,67.0,21.0,23.0,53.0,21.299999,76,18.799999,75,0.0,0.0,0.0
2016-05-25 15:00:00,25.0,59.0,23.0,24.0,57.0,22.0,24.0,60.0,22.0,25.0,43.0,22.1,70,22.200001,48,0.0,0.0,0.0
2016-05-25 18:00:00,26.0,56.0,23.0,25.0,53.0,22.0,25.0,56.0,21.0,25.0,48.0,21.0,67,24.9,37,0.0,0.0,0.0
2016-05-25 21:00:00,24.0,58.0,23.0,24.0,54.0,21.0,23.0,58.0,21.0,20.0,63.0,18.1,78,22.1,42,0.0,0.0,0.0
2016-05-26 12:00:00,24.0,59.0,23.0,23.0,58.0,22.0,22.0,62.0,21.0,23.0,51.0,23.6,48,18.0,62,0.0,0.0,0.0
2016-05-26 15:00:00,25.0,59.0,23.0,24.0,58.0,22.0,23.0,62.0,22.0,23.0,58.0,25.200001,37,21.9,53,0.0,0.0,0.0
2016-05-26 18:00:00,24.0,58.0,23.0,23.0,59.0,22.0,22.0,64.0,21.0,20.0,72.0,22.799999,31,22.5,48,0.0,0.0,0.0
2016-05-26 21:00:00,22.0,66.0,22.0,22.0,62.0,21.0,21.0,66.0,20.0,18.0,74.0,19.9,50,20.1,57,0.0,0.0,0.0
2016-05-27 12:00:00,24.0,67.0,23.0,24.0,63.0,22.0,23.0,68.0,22.0,26.0,44.0,21.0,49,17.9,80,0.0,0.0,0.0
2016-05-27 15:00:00,26.0,59.0,25.0,25.0,55.0,22.0,24.0,62.0,22.0,23.0,58.0,23.1,47,21.1,65,0.0,0.0,0.0
2016-05-27 18:00:00,25.0,57.0,23.0,25.0,54.0,22.0,24.0,59.0,21.0,22.0,59.0,22.200001,56,24.1,49,0.0,0.0,0.0
2016-05-27 21:00:00,23.0,58.0,22.0,24.0,55.0,22.0,23.0,60.0,21.0,21.0,57.0,19.200001,73,23.1,45,0.0,0.0,0.0
2016-05-28 12:00:00,25.0,55.0,24.0,24.0,53.0,22.0,23.0,59.0,21.0,22.0,57.0,20.4,60,22.1,58,0.0,0.0,0.0
2016-05-28 15:00:00,26.0,43.0,26.0,26.0,39.0,22.0,24.0,47.0,22.0,22.0,45.0,23.6,49,24.200001,42,0.0,0.0,0.0
2016-05-28 18:00:00,26.0,38.0,23.0,25.0,36.0,22.0,24.0,41.0,22.0,22.0,42.0,21.799999,45,26.4,36,0.0,0.0,0.0
2016-05-28 21:00:00,24.0,42.0,22.0,24.0,39.0,22.0,23.0,43.0,21.0,21.0,43.0,17.5,67,25.4,41,0.0,0.0,0.0
2016-05-29 12:00:00,23.0,59.0,24.0,23.0,58.0,22.0,21.0,65.0,21.0,21.0,62.0,25.200001,39,21.0,68,0.0,0.0,0.0
2016-05-29 15:00:00,25.0,54.0,25.0,25.0,52.0,22.0,23.0,61.0,22.0,21.0,59.0,27.1,28,23.5,58,0.0,0.0,0.0
2016-05-29 18:00:00,26.0,45.0,23.0,26.0,42.0,22.0,24.0,50.0,20.0,23.0,50.0,24.5,35,24.799999,51,0.0,0.0,0.0
2016-05-29 21:00:00,24.0,50.0,23.0,25.0,46.0,23.0,23.0,52.0,21.0,22.0,56.0,19.5,69,23.700001,47,0.0,0.0,0.0
2016-05-30 12:00:00,25.0,58.0,25.0,25.0,55.0,22.0,24.0,62.0,22.0,23.0,59.0,23.299999,56,20.0,71,0.0,0.0,0.0
2016-05-30 15:00:00,27.0,45.0,25.0,27.0,46.0,23.0,25.0,54.0,23.0,24.0,47.0,24.299999,51,27.799999,34,0.0,0.0,0.0
2016-05-30 18:00:00,26.0,50.0,25.0,26.0,46.0,23.0,25.0,54.0,23.0,23.0,56.0,23.299999,57,29.0,36,0.0,0.0,0.0
2016-05-30 21:00:00,25.0,58.0,24.0,24.0,54.0,23.0,23.0,60.0,23.0,23.0,64.0,19.799999,78,27.299999,48,0.0,0.0,0.0
2016-05-31 12:00:00,25.0,55.0,25.0,25.0,53.0,23.0,24.0,57.0,22.0,27.0,39.0,26.5,39,21.1,62,0.0,0.0,0.0
2016-05-31 15:00:00,26.0,57.0,25.0,26.0,54.0,23.0,25.0,58.0,23.0,25.0,55.0,28.4,39,26.6,42,0.0,0.0,0.0
2016-05-31 18:00:00,26.0,58.0,24.0,26.0,56.0,23.0,24.0,62.0,22.0,20.0,74.0,26.9,49,27.9,36,0.0,0.0,0.0
2016-05-31 21:00:00,24.0,68.0,24.0,25.0,63.0,23.0,24.0,68.0,22.0,22.0,71.0,20.799999,66,26.299999,42,0.0,0.0,0.0
2016-06-01 12:00:00,26.0,50.0,24.0,26.0,50.0,23.0,24.0,51.0,22.0,26.0,34.0,26.5,42,21.1,64,0.0,0.0,0.0
2016-06-01 15:00:00,27.4,40.0,25.0,27.0,37.0,24.0,26.0,40.0,23.0,27.0,30.0,28.1,35,25.200001,44,0.0,0.0,0.0
2016-06-01 18:00:00,27.0,42.0,25.0,27.0,40.0,23.0,25.0,44.0,23.0,24.0,46.0,25.1,43,26.799999,38,0.0,0.0,0.0
2016-06-01 21:00:00,26.0,48.0,24.0,26.0,49.0,22.0,24.0,52.0,22.0,23.0,52.0,19.700001,61,24.4,43,0.0,0.0,0.0
2016-06-02 12:00:00,26.0,50.0,25.0,26.0,50.0,23.0,25.0,53.0,23.0,26.0,48.0,25.200001,43,19.1,70,0.0,0.0,0.0
2016-06-02 15:00:00,28.0,48.0,26.0,27.0,46.0,24.0,26.0,52.0,24.0,24.0,54.0,26.299999,38,22.200001,55,0.0,0.0,0.0
2016-06-02 18:00:00,27.0,46.0,26.0,27.0,45.0,24.0,26.0,50.0,23.0,24.0,49.0,23.0,42,24.0,48,0.0,0.0,0.0
2016-06-02 21:00:00,26.0,42.0,25.0,26.0,44.0,24.0,25.0,48.0,23.0,24.0,47.0,18.9,59,23.1,39,0.0,0.0,0.0
2016-06-03 12:00:00,26.0,50.0,24.0,25.0,40.0,23.0,24.0,41.0,23.0,24.0,26.0,21.9,54,21.799999,54,0.0,0.0,0.0
2016-06-03 15:00:00,27.0,33.0,26.0,26.0,33.0,24.0,25.0,38.0,23.0,23.0,38.0,23.200001,48,26.0,43,0.0,0.0,0.0
2016-06-03 18:00:00,25.0,38.0,24.0,25.0,39.0,23.0,24.0,42.0,23.0,22.0,44.0,21.200001,52,27.5,40,0.0,0.0,0.0
2016-06-03 21:00:00,24.0,44.0,24.0,24.0,40.0,23.0,23.0,44.0,22.0,21.0,48.0,18.0,64,26.4,49,0.0,0.0,0.0
2016-06-04 12:00:00,25.0,50.0,24.0,23.0,58.0,23.0,22.0,62.0,22.0,21.0,62.0,25.9,50,20.9,62,0.0,0.0,0.0
2016-06-04 15:00:00,25.0,54.0,24.0,24.0,56.0,23.0,23.0,60.0,21.0,21.0,62.0,28.0,45,24.0,56,0.0,0.0,0.0
2016-06-04 18:00:00,24.0,53.0,23.0,23.0,55.0,22.0,22.0,59.0,21.0,20.0,61.0,26.0,43,25.0,55,0.0,0.0,0.0
2016-06-04 21:00:00,23.0,54.0,23.0,22.0,56.0,22.0,22.0,58.0,21.0,20.0,60.0,20.4,60,23.1,63,0.0,0.0,0.0
2016-06-05 12:00:00,26.0,58.0,24.0,25.0,57.0,23.0,24.0,62.0,22.0,28.0,42.0,23.4,54,22.0,73,0.0,0.0,0.0
2016-06-05 15:00:00,29.0,47.0,26.0,28.0,47.0,24.0,27.0,54.0,24.0,27.0,45.0,25.0,55,25.1,59,0.0,0.0,0.0
2016-06-05 18:00:00,29.0,45.0,28.0,29.0,42.0,24.0,27.0,49.0,24.0,25.0,48.0,22.6,65,25.799999,54,0.0,0.0,0.0
2016-06-05 21:00:00,28.0,49.0,28.0,27.0,47.0,24.0,26.0,52.0,23.0,24.0,54.0,18.9,74,23.0,58,0.0,0.0,0.0
2016-06-06 12:00:00,25.0,50.0,25.0,25.0,50.0,23.0,23.0,54.0,22.0,23.0,52.0,23.200001,64,19.1,73,0.0,0.0,0.0
2016-06-06 15:00:00,27.0,50.0,26.0,26.0,50.0,23.0,25.0,54.0,23.0,24.0,52.0,24.1,58,23.299999,59,0.0,0.0,0.0
2016-06-06 18:00:00,27.0,53.0,26.0,26.0,51.0,24.0,25.0,55.0,23.0,24.0,55.0,23.0,48,25.0,54,0.0,0.0,0.0
2016-06-06 21:00:00,26.0,56.0,26.0,26.0,56.0,24.0,25.0,59.0,23.0,23.0,62.0,18.1,72,23.1,53,0.0,0.0,0.0
2016-06-07 12:00:00,26.0,52.0,26.0,25.0,62.0,24.0,23.0,61.0,23.0,23.0,57.0,24.1,59,20.0,72,0.0,0.0,0.0
2016-06-07 15:00:00,28.0,48.0,28.0,27.0,50.0,24.0,26.0,58.0,24.0,23.0,56.0,25.0,54,23.9,53,0.0,0.0,0.0
2016-06-07 18:00:00,28.0,48.0,27.0,27.0,50.0,24.0,26.0,54.0,24.0,25.0,50.0,23.0,55,26.299999,45,0.0,0.0,0.0
2016-06-07 21:00:00,25.0,60.0,25.0,26.0,58.0,24.0,24.0,64.0,23.0,20.0,78.0,19.1,73,25.1,45,0.0,0.0,0.0
2016-06-08 12:00:00,24.0,62.0,24.0,22.0,63.0,23.0,23.0,67.0,23.0,21.0,65.0,24.700001,59,23.0,69,0.0,0.0,0.0
2016-06-08 15:00:00,26.0,58.0,26.0,23.0,58.0,23.0,24.0,66.0,24.0,22.0,64.0,26.4,49,27.0,59,0.0,0.0,0.0
2016-06-08 18:00:00,27.0,57.0,26.0,25.0,59.0,24.0,25.0,65.0,23.0,22.0,67.0,24.9,49,28.4,54,0.0,0.0,0.0
2016-06-08 21:00:00,25.0,66.0,25.0,26.0,69.0,23.0,23.0,73.0,22.0,20.0,82.0,19.1,70,25.700001,64,0.0,0.0,0.0
2016-06-09 12:00:00,25.0,67.0,24.0,24.0,68.0,23.0,22.0,79.0,22.0,21.0,68.0,26.9,54,22.1,80,0.0,0.0,0.0
2016-06-09 15:00:00,27.0,61.0,25.0,26.0,63.0,23.0,24.0,72.0,23.0,23.0,65.0,27.299999,55,24.299999,75,0.0,0.0,0.0
2016-06-09 18:00:00,27.0,58.0,25.0,27.0,57.0,24.0,26.0,63.0,23.0,24.0,57.0,25.799999,55,25.200001,74,0.0,0.0,0.0
2016-06-09 21:00:00,26.0,53.0,25.0,25.0,54.0,23.0,24.0,58.0,23.0,22.0,55.0,20.799999,79,23.700001,75,0.0,0.0,0.0
2016-06-10 12:00:00,26.0,62.0,26.0,25.0,60.0,23.0,25.0,62.0,23.0,28.0,38.0,26.1,68,22.200001,89,0.0,0.0,0.0
2016-06-10 15:00:00,27.0,52.0,26.0,26.0,54.0,24.0,26.0,52.0,24.0,30.0,32.0,25.4,73,23.6,74,0.0,0.0,0.0
2016-06-10 18:00:00,28.0,59.0,27.0,27.0,61.0,24.0,26.0,64.0,24.0,24.0,67.0,24.299999,84,24.5,69,0.0,0.0,0.0
2016-06-10 21:00:00,28.0,55.0,26.0,27.0,57.0,24.0,26.0,59.0,23.0,24.0,62.0,22.1,93,24.1,73,0.0,0.0,0.0
2016-06-11 12:00:00,27.0,67.0,26.0,27.0,65.0,24.0,26.0,68.0,24.0,28.0,52.0,23.4,74,19.1,75,0.0,0.0,0.0
2016-06-11 15:00:00,28.0,65.0,27.0,28.0,63.0,26.0,27.0,65.0,25.0,30.0,49.0,24.4,69,23.9,49,0.0,0.0,0.0
2016-06-11 18:00:00,28.0,64.0,27.0,28.0,61.0,25.0,28.0,62.0,25.0,27.0,58.0,22.4,64,27.1,49,0.0,0.0,0.0
2016-06-11 21:00:00,28.0,69.0,26.0,28.0,66.0,25.0,27.0,69.0,24.0,26.0,69.0,18.5,79,22.700001,54,0.0,0.0,0.0
2016-06-12 12:00:00,26.0,76.0,26.0,26.0,79.0,25.0,24.0,82.0,24.0,23.0,77.0,24.9,49,22.200001,79,0.0,0.0,0.0
2016-06-12 15:00:00,27.0,71.0,27.0,27.0,70.0,25.0,25.0,79.0,24.0,24.0,70.0,27.200001,49,24.4,60,0.0,0.0,0.0
2016-06-12 18:00:00,27.0,65.0,27.0,27.0,65.0,25.0,25.0,72.0,24.0,23.0,75.0,25.4,54,26.299999,60,0.0,0.0,0.0
2016-06-12 21:00:00,26.0,67.0,26.0,26.0,67.0,25.0,25.0,72.0,24.0,21.0,78.0,22.200001,68,24.4,68,0.0,0.0,0.0
2016-06-13 12:00:00,24.0,68.0,24.0,24.0,69.0,24.0,22.0,74.0,23.0,20.0,78.0,25.799999,60,23.0,74,0.0,0.0,0.0
2016-06-13 15:00:00,27.0,60.0,26.0,26.0,61.0,24.0,25.0,71.0,24.0,23.0,62.0,26.0,59,25.0,67,0.0,0.0,0.0
2016-06-13 18:00:00,28.0,56.0,27.0,27.0,56.0,25.0,26.0,62.0,24.0,24.0,61.0,24.299999,68,27.5,65,0.0,0.0,0.0
2016-06-13 21:00:00,27.0,58.0,26.0,26.0,59.0,24.0,25.0,63.0,24.0,22.0,68.0,21.299999,78,24.4,72,0.0,0.0,0.0
2016-06-14 12:00:00,26.0,68.0,25.0,26.0,68.0,24.0,26.0,68.0,24.0,28.0,50.0,26.1,67,21.1,89,0.0,0.0,0.0
2016-06-14 15:00:00,27.0,61.0,26.0,27.0,61.0,24.0,26.0,63.0,24.0,26.0,55.0,26.299999,65,22.1,83,0.0,0.0,0.0
2016-06-14 18:00:00,28.0,56.0,26.0,27.0,58.0,24.0,26.0,60.0,24.0,24.0,66.0,22.200001,89,24.0,71,0.0,0.0,0.0
2016-06-14 21:00:00,26.0,62.0,25.0,26.0,62.0,24.0,25.0,67.0,24.0,21.0,80.0,21.1,89,22.1,77,0.0,0.0,0.0
2016-06-15 12:00:00,26.0,61.0,26.0,25.0,62.0,24.0,25.0,64.0,24.0,27.0,48.0,22.1,74,23.799999,66,0.0,0.0,0.0
2016-06-15 15:00:00,26.0,64.0,25.0,26.0,61.0,24.0,25.0,64.0,24.0,25.0,63.0,24.200001,70,26.200001,54,0.0,0.0,0.0
2016-06-15 18:00:00,25.0,74.0,25.0,25.0,72.0,24.0,24.0,74.0,23.0,22.0,80.0,22.299999,63,27.4,57,0.0,0.0,0.0
2016-06-15 21:00:00,25.0,76.0,24.0,25.0,76.0,24.0,24.0,78.0,23.0,22.0,81.0,20.1,79,26.700001,57,0.0,0.0,0.0
2016-06-16 12:00:00,25.0,62.0,24.0,25.0,64.0,24.0,24.0,68.0,23.0,23.0,59.0,26.799999,64,23.200001,70,0.0,0.0,0.0
2016-06-16 15:00:00,27.0,56.0,26.0,26.0,57.0,24.0,25.0,62.0,24.0,23.0,63.0,27.799999,59,27.4,55,0.0,0.0,0.0
2016-06-16 18:00:00,27.0,54.0,26.0,27.0,54.0,24.0,26.0,59.0,24.0,24.0,58.0,27.200001,59,28.200001,51,0.0,0.0,0.0
2016-06-16 21:00:00,26.0,60.0,25.0,25.0,58.0,24.0,24.0,62.0,23.0,22.0,65.0,23.0,75,26.0,65,0.0,0.0,0.0
2016-06-17 12:00:00,26.0,64.0,24.0,26.0,64.0,24.0,25.0,64.0,23.0,28.0,44.0,26.5,55,21.1,85,0.0,0.0,0.0
2016-06-17 15:00:00,28.0,54.0,26.0,27.0,54.0,24.0,27.0,54.0,25.0,30.0,38.0,28.9,50,23.6,69,0.0,0.0,0.0
2016-06-17 18:00:00,27.0,46.0,26.0,27.0,46.0,24.0,26.0,48.0,24.0,26.0,48.0,24.700001,55,27.5,64,0.0,0.0,0.0
2016-06-17 21:00:00,27.0,50.0,26.0,26.0,52.0,24.0,26.0,48.0,24.0,24.0,54.0,20.299999,75,25.799999,64,0.0,0.0,0.0
2016-06-18 12:00:00,27.0,60.0,25.0,26.0,61.0,24.0,25.0,64.0,24.0,25.0,60.0,25.1,63,23.9,74,0.0,0.0,0.0
2016-06-18 15:00:00,28.0,56.0,26.0,27.0,56.0,25.0,26.0,61.0,24.0,23.0,68.0,27.299999,63,26.200001,58,0.0,0.0,0.0
2016-06-18 18:00:00,26.0,60.0,25.0,26.0,58.0,24.0,25.0,62.0,23.0,23.0,68.0,25.4,68,29.0,57,0.0,0.0,0.0
2016-06-18 21:00:00,25.0,64.0,25.0,25.0,62.0,24.0,24.0,66.0,23.0,22.0,74.0,22.1,79,26.200001,58,0.0,0.0,0.0
2016-06-19 12:00:00,27.0,60.0,26.0,27.0,64.0,25.0,26.0,66.0,24.0,25.0,62.0,27.0,57,23.1,79,0.0,0.0,0.0
2016-06-19 15:00:00,29.0,56.0,27.0,28.0,56.0,25.0,27.0,62.0,25.0,26.0,59.0,29.299999,55,26.0,74,0.0,0.0,0.0
2016-06-19 18:00:00,27.0,62.0,26.0,27.0,58.0,24.0,26.0,64.0,24.0,24.0,64.0,25.9,56,28.299999,79,0.0,0.0,0.0
2016-06-19 21:00:00,26.0,68.0,26.0,26.0,62.0,24.0,25.0,75.0,24.0,23.0,72.0,22.0,74,26.0,83,0.0,0.0,0.0
2016-06-20 12:00:00,26.0,68.0,25.0,26.0,68.0,24.0,25.0,73.0,24.0,27.0,52.0,27.0,65,23.1,83,0.0,0.0,0.0
2016-06-20 15:00:00,28.0,62.0,27.0,27.0,62.0,25.0,26.0,66.0,25.0,28.0,52.0,28.4,65,24.9,74,0.0,0.0,0.0
2016-06-20 18:00:00,27.0,61.0,26.0,27.0,62.0,25.0,26.0,65.0,24.0,27.0,55.0,25.9,74,26.6,75,0.0,0.0,0.0
2016-06-20 21:00:00,27.0,65.0,26.0,26.0,66.0,25.0,26.0,67.0,24.0,26.0,60.0,23.4,81,25.6,78,0.0,0.0,0.0
2016-06-21 12:00:00,28.0,69.0,26.0,28.0,66.0,26.0,27.0,69.0,25.0,30.0,49.0,25.799999,78,25.0,71,0.0,0.0,0.0
2016-06-21 15:00:00,28.0,62.0,27.0,28.0,60.0,26.0,28.0,62.0,26.0,27.0,58.0,26.700001,74,27.299999,56,0.0,0.0,0.0
2016-06-21 18:00:00,28.0,62.0,28.0,27.0,58.0,26.0,27.0,62.0,25.0,26.0,58.0,25.4,75,28.9,57,0.0,0.0,0.0
2016-06-21 21:00:00,27.0,62.0,27.0,28.0,60.0,26.0,27.0,64.0,25.0,26.0,64.0,23.1,86,27.6,58,0.0,0.0,0.0
2016-06-22 12:00:00,28.0,67.0,26.0,28.0,64.0,26.0,28.0,66.0,25.0,31.0,48.0,27.299999,57,22.9,87,0.0,0.0,0.0
2016-06-22 15:00:00,29.0,60.0,27.0,29.0,58.0,26.0,28.0,60.0,26.0,28.0,58.0,29.4,58,23.700001,73,0.0,0.0,0.0
2016-06-22 18:00:00,27.0,70.0,27.0,27.0,68.0,25.0,26.0,70.0,25.0,25.0,74.0,24.200001,68,23.9,83,0.0,0.0,0.0
2016-06-22 21:00:00,27.0,70.0,28.0,26.0,74.0,25.0,26.0,78.0,25.0,24.0,78.0,22.299999,74,22.299999,89,0.0,0.0,0.0
2016-06-23 12:00:00,28.0,64.0,27.0,28.0,64.0,26.0,27.0,66.0,26.0,30.0,51.0,22.799999,84,22.0,77,0.0,0.0,0.0
2016-06-23 15:00:00,29.0,64.0,28.0,29.0,60.0,26.0,28.0,64.0,26.0,27.0,62.0,23.9,83,26.200001,58,0.0,0.0,0.0
